B: Sure.	B: かしこまりました。
After a while）	（しばらくして
B: Here it is.	B: こちらがメニューでございます。
A: (looking at the menu) I'd like to have a banana split and coffee.	A: （メニューを見ながら）　バナナスプリットとコーヒーをお願いします。
Paying the Bill）	I. （勘定を払う
Could I have the check?	お勘定をお願いします。
Where do I pay?	勘定はどこで払うのですか。
I'll pay for the three of us.	３人分まとめて払います。
I think this is added up wrong.	合計金額が間違っているようですよ。
Is the tip included in the check?	サービス料は勘定書きに含まれていますか。
We'd like to pay separately.	別々に支払いたいのですが。
Do you accept this credit card?	このクレジットカードで支払えますか。
Sure.  No problem.	ええ、もちろん問題ございません。
Could you write in the total and sign here?	合計金額を記入して、ここに署名していただけますか。
O.K.	分かりました。
A: Could I have the check?	A: お勘定をお願いします。
B: Sure.	B: かしこまりました。
After a while）	（しばらくして
B: Here you are.	B: はい、こちらでございます。
A: Do you take MasterCard?	A: マスターカードで支払えますか。
B: Sure. No problem.	B: ええ、もちろん問題ございません。
After a while）	（しばらくして
B: Could you write in the total and sign here?	B: 合計金額を記入して、ここに署名していただけますか。
A: O.K.	A: 分かりました。
Thank you.	どうもごちそうさまでした。
B: Thank you very much.	B: どうもありがとうございました。
Getting Around Town	10. 町を歩く
At a Tourist Information Center）	A. （観光案内所で
Do you have a downtown map?	ダウンタウンの地図はありますか。
How can I get to the bus terminal?	バスターミナルへはどのように行けばよいでしょうか。
What's the best way to get to Central Station?	中央駅まではどのように行くのが１番よいでしょうか。
(pointing at the map)  You're here now.	（地図を指さしながら）　今、あなたはここにいます。
Your destination is here.	あなたの行き先はここです。
Walk two blocks down this street to the bus stop.	この通りを２ブロック歩いて、バスの停留所へ行ってください。
Take any downtown bus and get off at the bus terminal.	ダウンタウン行きならどのバスでもいいので、それに乗り、バスターミナルで降りてください。。
How much is the bus fare?	バスの料金はいくらですか。
How often does the bus run?	バスはどの位の間隔で走っていますか。
About every 15 minutes.	約15分おきです。
A: Do you have a city map?	A: 町の地図はありますか。
B: Yes, we do.	B: はい、あります。
Here it is.	どうぞ、これです。
A: Could you tell me how to get to Canal Street and Broad Avenue?	A: キャナル通とブロード通の交差点へはどのように行けばよろしいでしょうか。
B: (pointing at the map) You're here now.	B: （地図を指さしながら）　今、あなたはここにいます。
Walk three blocks down this street to the subway station.	この通を３ブロック歩いて地下鉄の駅へ行きます。
Take any downtown subway and get off at Canal Street.	ダウンタウン行きならどの地下鉄でもいいので、それに乗り、キャナル通で降りてください。
B: How much is the fare?	B: 料金はいくらですか。
A: All city public transportation is $1.	A: この町では公共の交通機関の料金は全て１ドルです。
Asking Directions）	B. （道を尋ねる
Excuse me, but could you tell me where 1712 Michigan Street is?	すみませんが、ミシガン通1712番はどこですか。
Seventeenth Street is four blocks this way.	17番街はこちらへ4ブロック行った所です。
We're on Michigan Street.	私たちはミシガン通にいます。
Is it on the right or on the left?	それは右側ですか、左側ですか。
It's on the right side.	それは右側です。
Walk 5 blocks down this street.	この通りを５ブロック歩いたところです。
Is it easy to find Hillside Company?	ヒルサイド会社は見つけやすいですか。
It's a tall gray building.	それは高い灰色のビルです。
You can't miss it.	見逃すことはないでしょう。
Is Clark Company near here?	クラーク会社はこの辺ですか。
A: Excuse me, but could you tell me where 1612 Ohio Street is?	A: すみませんが、オハイオ通1612番はどこですか。
B: Yes, you're on Ohio Street.	B: あなたはオハイオ通りにいます。
Sixteenth Street is two blocks this way.	16番街はこちらへ２ブロック行った所です。
1612 is beyond it on the left side.	1612はその向こうで、左側です。
A: Is it easy to find the Park Hotel?	A: パークホテルは見つけやすいですか。
B: Yes, it's a tall yellow building.	B: はい、それは高い黄色いビルです。
A: Thank you.	A: ありがとうございます。
B: Sure.	B: どういたしまして。
On the Street）	C. （道で
Sorry, but I'm a stranger here.	すみません。
Are you driving?	お車ですか。
I'm on foot.	歩いています。
Can I walk there?	そこへは歩いて行けますか。
It's too far to walk.	歩いて行くには遠すぎます。
You'd better take a taxi.	タクシーで行った方がよいでしょう。
How long does it take from here?	ここからはどれくらいかかりますか。
Is this the way to the station?	これは駅の方向ですか。
