"Not at all;	「知りませんでした。
but I knew that some obstacle or other would sooner or later arise on my route.	しかし私は、遅かれ早かれ何かの障害が行く手に立ちはだかることは知っていました。
Nothing, therefore, is lost.	ですから、何も失いません。
I have two days, which I have already gained,	私はすでに二日間、日程に余裕があります。
to sacrifice.	それを失うだけです。
A steamer leaves Calcutta for Hong Kong at noon, on the 25th.	二十五日正午に、カルカッタからホンコン行きの船便が出ます。
This is the 22nd,	今日は二十二日です。
and we shall reach Calcutta in time."	時間内にカルカッタへ到着しますよ。」
There was nothing to say to so confident a response.	ここまで自信を持って断定されると、もう何も言えなかった。
It was but too true that the railway came to a termination at this point.	とにかく、鉄道がここで終わっていることは間違いのない事実であった。
The papers were like some watches, which have a way of running too fast, and had been premature in their announcement of the completion of the line.	新聞は進みぐせのある時計のようなものであり、鉄道の完成を早まって記事にしてしまったのだ。
The greater part of the travelers were aware of this interruption, and, leaving the train, they began to engage such vehicles as the village could provide	ほとんどの乗客はここで列車が止まっていることを知っていたので、列車を降りて、村にある乗り物を次々雇い始めた。
- four-wheeled palkigharis, wagons drawn by zebus, carriages that looked like perambulating pagodas, palanquins, ponies, and what not.	四輪馬車、コブウシがひく荷馬車、動きまわるパゴダとでも形容すべき旅行車、かご、ポニーなどなど。
Mr. Fogg and Sir Francis Cromarty, after searching the village from end to end, came back without having found anything.	フォッグ氏とサー・フランシス・クロマーティとは、村中を捜しまわったあげく、何も見つけられずに帰ってきた。
"I shall go afoot,"	「歩いていきましょう。」
said Phileas Fogg.	フィリアス・フォッグは言った。
Passepartout, who had now rejoined his master, made a wry grimace,	パスパルトゥーは、主人と再会したとき、顔をしかめて見せた。
as he thought of his magnificent, but too frail Indian shoes.	美しいけれども、もろすぎるインド風シューズのことを考えたのだ。
Happily he too had been looking about him,	それに、彼なりにうまいこと乗り物をさがしてきたのだ。
and, after a moment's hesitation, said,	少しためらったあと、こう言った。
"Monsieur, I think I have found a means of conveyance."	「ご主人様、うまい乗り物を思いつきました。」
"What?"	「何だね。」
"An elephant!	「象でございます！
An elephant that belongs to an Indian	インド人が飼っているのです。
who lives but a hundred steps from here."	ここから百歩ほど行ったところにいるのです。」
"Let's go and see the elephant,"	「行って、その象を見よう。」
replied Mr. Fogg.	フォッグ氏は答えた。
They soon reached a small hut,	一行はすぐにあるあばら屋に着いた。
near which, enclosed within some high palings,	そのそばに、高い柵で囲まれた一角があった。
was the animal in question.	問題の象はそこにいた。
An Indian came out of the hut, and, at their request, conducted them within the enclosure.	インド人があばら屋から出てきて、一行を囲いの中へ案内した。
The elephant, which its owner had reared,	象はそのインド人の所有物であった。
not for a beast of burden, but for warlike purposes, was half domesticated.	彼はもともと、荷物運搬用としてではなく、戦闘用として育てようとしていた。
